rate_hz,time_s,mean_fleet_rms_error_m,std_fleet_rms_error_m,p95_fleet_rms_error_m,mean_centroid_error_m,std_centroid_error_m,p95_centroid_error_m,mean_shape_rms_error_m,std_shape_rms_error_m,p95_shape_rms_error_m
10,31.8,0.9655647,0.4237223,1.541095,0.9640594,0.4237467,1.539502,0.04724273,0.02622065,0.09486235
10,31.9,0.968357,0.4247084,1.545718,0.9670555,0.4250078,1.544983,0.04330353,0.0205711,0.08053974
10,32,0.9712743,0.4259096,1.550632,0.970016,0.4263339,1.549954,0.04211737,0.01850526,0.0743536
10,32.1,0.9745497,0.4271558,1.555644,0.9730809,0.4276674,1.555186,0.04456887,0.02197247,0.08539562
10,32.2,0.9775609,0.4285928,1.560551,0.9761017,0.4289772,1.560048,0.04425324,0.02469623,0.09133483
10,32.3,0.9805224,0.4299991,1.565587,0.9792462,0.4304024,1.565202,0.04164594,0.02144555,0.0782034
10,32.4,0.983409,0.4313525,1.570473,0.9821626,0.4316914,1.569988,0.04161464,0.02152716,0.07368926
10,32.5,0.9862793,0.4328102,1.575462,0.9851133,0.432895,1.574685,0.04215887,0.0217991,0.07915829
10,32.6,0.9894171,0.4343618,1.580473,0.9879544,0.4343785,1.579471,0.04853916,0.0234512,0.08955306
10,32.7,0.9923807,0.435795,1.585355,0.9908684,0.4357696,1.584183,0.05044952,0.02236125,0.0841968
10,32.8,0.9954473,0.4369089,1.59028,0.9936961,0.4370794,1.588999,0.05311557,0.02341204,0.08709905
10,32.9,0.9985738,0.4384494,1.595239,0.9969322,0.4384945,1.593739,0.05114776,0.02559179,0.09655035
10,33,1.001601,0.4397087,1.600405,0.9999419,0.4397449,1.59841,0.0512341,0.02648302,0.09628989
10,33.1,1.004473,0.4412638,1.605341,1.00305,0.4412586,1.603427,0.04795951,0.0242773,0.0835592
10,33.2,1.007351,0.4425959,1.61002,1.006137,0.4426175,1.608563,0.04413227,0.02243233,0.0837321
10,33.3,1.010369,0.4442638,1.614664,1.009262,0.4440603,1.613692,0.04166302,0.02660047,0.08829792
10,33.4,1.013385,0.445738,1.61946,1.012313,0.4455051,1.618645,0.04129972,0.0264231,0.09629453
10,33.5,1.016337,0.4467101,1.624318,1.015302,0.4466354,1.623595,0.03988341,0.02457624,0.08194675
10,33.6,1.019228,0.4481142,1.629062,1.018287,0.4479536,1.628529,0.03914896,0.02339483,0.08175477
10,33.7,1.022183,0.4494911,1.634049,1.021253,0.4493137,1.633205,0.03914177,0.02338696,0.08046258
10,33.8,1.025177,0.4504404,1.638766,1.0243,0.4504462,1.638039,0.03830917,0.01851552,0.06678237
10,33.9,1.028124,0.4517408,1.643478,1.02721,0.4517563,1.642802,0.0389496,0.01917977,0.07047461
10,34,1.031141,0.4527547,1.64801,1.03025,0.4528981,1.647516,0.03854038,0.01548739,0.06668427
10,34.1,1.034144,0.454197,1.653086,1.033329,0.4542642,1.652029,0.03744738,0.01537258,0.06510941
10,34.2,1.037134,0.4553948,1.657646,1.036384,0.4555054,1.656755,0.03572919,0.01382591,0.05788574
10,34.3,1.040177,0.456731,1.662369,1.039286,0.4569384,1.661589,0.03826053,0.01475709,0.0619021
10,34.4,1.043112,0.4578868,1.667295,1.042269,0.4581996,1.666724,0.0353412,0.0158156,0.05572429
10,34.5,1.046041,0.4592722,1.672531,1.045327,0.459496,1.671649,0.03366923,0.01315709,0.05494013
10,34.6,1.048954,0.4607385,1.677598,1.048234,0.4609692,1.676497,0.03315962,0.0147822,0.05721321
10,34.7,1.052063,0.4619337,1.6822,1.051315,0.4622087,1.681141,0.03433387,0.01274318,0.05670116
10,34.8,1.054912,0.4631326,1.686706,1.054204,0.4634489,1.685851,0.03266267,0.01247042,0.05415145
10,34.9,1.057975,0.4646117,1.691623,1.057285,0.4648891,1.690632,0.03285318,0.01194785,0.05057186
10,35,1.061094,0.4655817,1.696357,1.060258,0.4660362,1.695435,0.0347386,0.01317183,0.05596322
10,35.1,1.064124,0.4668719,1.701222,1.063322,0.4672871,1.70014,0.03459898,0.01211339,0.05167127
10,35.2,1.067442,0.4683091,1.706597,1.066606,0.4686453,1.705165,0.03617894,0.01358915,0.05854774
10,35.3,1.070377,0.4697908,1.712119,1.069606,0.4699159,1.710081,0.03520813,0.0177558,0.05779415
10,35.4,1.073419,0.4712754,1.716627,1.072758,0.4713471,1.715015,0.03354365,0.01555694,0.05485568
10,35.5,1.076362,0.4725478,1.720702,1.075695,0.4727045,1.71964,0.03342813,0.01369729,0.05762025
10,35.6,1.079625,0.4738346,1.72598,1.078896,0.4739694,1.724727,0.03540312,0.01450322,0.06158789
10,35.7,1.082563,0.4749108,1.730317,1.081858,0.4750647,1.729429,0.03400787,0.01555979,0.05668168
10,35.8,1.08565,0.476119,1.735058,1.084934,0.4763011,1.734153,0.03365067,0.01643446,0.05778641
10,35.9,1.088812,0.477434,1.739455,1.08803,0.4776834,1.738771,0.03530627,0.01551041,0.05962048
10,36,1.091942,0.4789373,1.744493,1.091174,0.4791345,1.743646,0.03579172,0.01514279,0.05896058
10,36.1,1.094944,0.48011,1.748881,1.094289,0.4802729,1.748231,0.03333462,0.01357905,0.05810285
10,36.2,1.097766,0.4814728,1.753331,1.097164,0.4816033,1.752792,0.03166872,0.01445144,0.06397552
10,36.3,1.100767,0.4828083,1.758044,1.100232,0.482914,1.75742,0.03019148,0.01327106,0.05448716
10,36.4,1.10391,0.4841008,1.762621,1.103384,0.4842368,1.762011,0.02984001,0.01238908,0.04830387
10,36.5,1.106871,0.4855264,1.767271,1.106339,0.4856495,1.7666,0.02983324,0.01351005,0.05292151
10,36.6,1.109989,0.4868288,1.772235,1.109413,0.4870087,1.771399,0.03060555,0.01359001,0.0529866
10,36.7,1.113004,0.4880314,1.777265,1.112388,0.4882476,1.776228,0.03066601,0.01554356,0.05939169
10,36.8,1.115988,0.4892898,1.781729,1.115355,0.4895097,1.780766,0.03098665,0.0161861,0.05947663
10,36.9,1.119,0.4906033,1.786265,1.118391,0.4908355,1.78531,0.03067221,0.01476479,0.05950433
10,37,1.122063,0.4918415,1.790446,1.121446,0.4920649,1.789662,0.03116233,0.01464219,0.0541399
10,37.1,1.1252,0.4930114,1.794857,1.124596,0.4932318,1.794063,0.03088842,0.01445401,0.0543754
10,37.2,1.128321,0.4943187,1.799807,1.12764,0.4945354,1.798777,0.03300115,0.01605756,0.06165682
10,37.3,1.131325,0.495738,1.804058,1.130605,0.4960185,1.803205,0.03336072,0.01627577,0.0564015
10,37.4,1.134407,0.4969747,1.809002,1.133691,0.4972706,1.807909,0.03335959,0.01557701,0.06362056
10,37.5,1.137534,0.4982307,1.813534,1.136796,0.4985644,1.812481,0.03371548,0.01540858,0.06231153
10,37.6,1.140453,0.4994691,1.818348,1.139773,0.4997833,1.81717,0.03202015,0.01543593,0.0624512
10,37.7,1.143361,0.5006825,1.821988,1.142763,0.5009387,1.821133,0.03087262,0.01340984,0.05636071
10,37.8,1.146387,0.5019113,1.826064,1.145752,0.5022229,1.825362,0.03174577,0.01258367,0.05146508
10,37.9,1.149442,0.5030866,1.830466,1.148823,0.5034036,1.829767,0.03145855,0.01170426,0.05151702
10,38,1.152592,0.5042493,1.834544,1.152029,0.504536,1.833993,0.03007019,0.01109496,0.04584509
10,38.1,1.155539,0.5055913,1.838968,1.154972,0.505854,1.838429,0.03019906,0.01242046,0.04694819
10,38.2,1.158573,0.5068177,1.843094,1.158009,0.5070789,1.842692,0.03018793,0.01236698,0.05252616
10,38.3,1.161705,0.5079634,1.847959,1.161177,0.5081807,1.847451,0.02954051,0.01229707,0.04731506
10,38.4,1.164815,0.5090643,1.852254,1.164323,0.5092626,1.851805,0.02884477,0.01127144,0.04788136
10,38.5,1.167749,0.5103303,1.856686,1.167299,0.510482,1.856259,0.02801072,0.01114268,0.0462612
10,38.6,1.170833,0.5114286,1.861113,1.170367,0.5116182,1.860699,0.02784553,0.01167327,0.04837091
10,38.7,1.173775,0.5125944,1.86599,1.17331,0.5127779,1.865465,0.02776424,0.01222737,0.04730176
10,38.8,1.176948,0.5138907,1.870501,1.176524,0.514054,1.870029,0.02649658,0.01201806,0.04337456
10,38.9,1.179849,0.5151979,1.874759,1.179448,0.5153525,1.874381,0.02581015,0.01155433,0.0440715
10,39,1.183071,0.5166956,1.879322,1.18267,0.5167957,1.878928,0.02638327,0.01274117,0.05135003
10,39.1,1.186138,0.5177654,1.883391,1.185747,0.5178805,1.88306,0.02575224,0.01258491,0.04667635
10,39.2,1.189153,0.5190614,1.887853,1.188745,0.5191826,1.887547,0.02622872,0.01309885,0.05077073
10,39.3,1.19229,0.520206,1.892361,1.191859,0.5203546,1.892022,0.02673387,0.01322579,0.04636074
10,39.4,1.195237,0.5214629,1.896707,1.194862,0.5216059,1.896434,0.02483879,0.01208469,0.03927604
10,39.5,1.198325,0.5225663,1.900808,1.197931,0.522718,1.900587,0.02564425,0.01197794,0.04000004
10,39.6,1.201429,0.523693,1.90531,1.201041,0.5238387,1.905059,0.02562541,0.01172223,0.03976821
10,39.7,1.204582,0.5248035,1.910117,1.204202,0.5249687,1.909825,0.02454348,0.01247018,0.04073355
10,39.8,1.207807,0.5260027,1.91442,1.2074,0.5261849,1.914154,0.02489351,0.01381529,0.04627176
10,39.9,1.210714,0.5271767,1.918955,1.210295,0.5273623,1.918624,0.02540126,0.01387663,0.04725798
10,40,1.213835,0.5284412,1.923831,1.213421,0.5286128,1.923437,0.0259171,0.01305584,0.04832886
10,40.1,1.216788,0.5298347,1.928311,1.216382,0.5300099,1.927914,0.02539155,0.01323906,0.04809815
10,40.2,1.219763,0.531081,1.932601,1.219369,0.5312529,1.932197,0.0250132,0.01314259,0.04749358
10,40.3,1.222759,0.5322332,1.936905,1.222347,0.5324183,1.936469,0.02538286,0.01359613,0.04682433
10,40.4,1.225829,0.5335668,1.941546,1.225416,0.5337447,1.941093,0.02562099,0.01357302,0.04520603
10,40.5,1.22892,0.5348636,1.946068,1.228531,0.5350186,1.945592,0.02544375,0.01263821,0.04427215
10,40.6,1.231947,0.5362093,1.950704,1.231557,0.5363441,1.950206,0.02586702,0.01271862,0.04609101
10,40.7,1.234947,0.5374991,1.954496,1.23457,0.5376294,1.954087,0.02565662,0.01209428,0.04677908
10,40.8,1.238003,0.5387101,1.95914,1.237606,0.5388605,1.958774,0.02629729,0.01209543,0.04652338
10,40.9,1.241166,0.5400552,1.963484,1.240742,0.540217,1.963062,0.02743623,0.01183346,0.0438928
10,41,1.244237,0.5412162,1.96765,1.243794,0.5414074,1.967195,0.02763441,0.01224411,0.04556815
10,41.1,1.247319,0.5424454,1.972088,1.246894,0.5426042,1.971628,0.02788613,0.01115926,0.04328991
10,41.2,1.250481,0.5435708,1.97608,1.250064,0.5437675,1.975769,0.02715629,0.01042775,0.04157197
10,41.3,1.25369,0.5447782,1.980941,1.253262,0.5449731,1.980577,0.0275863,0.01077552,0.04262772
10,41.4,1.256687,0.5461502,1.985499,1.256291,0.5463014,1.985082,0.02694544,0.01088637,0.04292813
10,41.5,1.259873,0.5475351,1.990242,1.25945,0.5476897,1.989816,0.02782548,0.01173525,0.04693597
10,41.6,1.263004,0.5488908,1.995661,1.26258,0.5490336,1.995224,0.02844425,0.01087832,0.04421532
10,41.7,1.266127,0.5501101,2.000311,1.265689,0.5502594,1.999864,0.02894322,0.01098298,0.04843895
10,41.8,1.269079,0.5513752,2.005204,1.268637,0.551534,2.004762,0.02888606,0.01126947,0.04937275
10,41.9,1.272124,0.5526156,2.009744,1.271701,0.5527728,2.009391,0.02830578,0.01076808,0.04979506
10,42,1.275296,0.5537431,2.013769,1.274863,0.5539152,2.013409,0.0280509,0.01198045,0.05185559
10,42.1,1.27836,0.5550945,2.018286,1.277942,0.5552545,2.017996,0.02782733,0.01146513,0.05228792
10,42.2,1.281412,0.556204,2.022727,1.28097,0.5563949,2.022437,0.02813547,0.01209155,0.05201889
10,42.3,1.284451,0.5576059,2.027156,1.284022,0.5577766,2.026833,0.02818899,0.01146278,0.05308284
10,42.4,1.28737,0.5590902,2.031768,1.28696,0.5592321,2.031365,0.02774102,0.0119205,0.05307864
10,42.5,1.290359,0.5603059,2.036079,1.289961,0.5604279,2.035658,0.02830721,0.01001419,0.0465923
10,42.6,1.293359,0.5614056,2.040041,1.292979,0.5615187,2.039593,0.02758245,0.0102751,0.04547864
10,42.7,1.296457,0.5627046,2.044391,1.296088,0.5628029,2.043927,0.02750985,0.009889961,0.04522846
10,42.8,1.29959,0.5640314,2.049254,1.299227,0.5641543,2.048874,0.026979,0.009299495,0.04610593
10,42.9,1.302767,0.5652493,2.053726,1.302392,0.5653897,2.053409,0.02715238,0.009669471,0.04729372
10,43,1.30591,0.5664197,2.058752,1.305519,0.5665712,2.058476,0.02785213,0.009238384,0.04781247
10,43.1,1.309071,0.5677479,2.063458,1.308677,0.5678901,2.063214,0.02837404,0.008808932,0.04531866
10,43.2,1.312113,0.5690657,2.067584,1.311731,0.5691939,2.0673,0.02793582,0.009347916,0.04404615
10,43.3,1.315332,0.5702732,2.072895,1.314956,0.5703829,2.072607,0.02802001,0.009350324,0.0412229
10,43.4,1.318265,0.5716818,2.077735,1.317898,0.5717665,2.077374,0.02799261,0.009807686,0.04331248
10,43.5,1.321206,0.5728784,2.082075,1.320834,0.5729612,2.081722,0.02810993,0.01038968,0.04219501
10,43.6,1.324234,0.5740682,2.086656,1.323841,0.574168,2.086383,0.02869273,0.01062089,0.04046564
10,43.7,1.327286,0.5753298,2.09102,1.326889,0.5754186,2.090713,0.02933212,0.01007133,0.04467174
10,43.8,1.330384,0.5764928,2.095802,1.329938,0.5765934,2.095508,0.03085648,0.01140176,0.04588183
10,43.9,1.333483,0.5777834,2.100224,1.333044,0.5778483,2.099905,0.03113316,0.01164357,0.04227008
10,44,1.336498,0.5788996,2.103954,1.336079,0.5789755,2.103627,0.02992642,0.0121048,0.03976846
10,44.1,1.339613,0.5801907,2.108614,1.33921,0.5802584,2.108272,0.02944443,0.01211372,0.03995202
10,44.2,1.342882,0.5814994,2.113407,1.342437,0.5815759,2.112985,0.03091503,0.0128031,0.04372379
10,44.3,1.345945,0.5827567,2.117269,1.345498,0.5828275,2.116729,0.03120125,0.0126739,0.04880806
10,44.4,1.349049,0.5841487,2.121797,1.34859,0.5842114,2.12117,0.03178944,0.01287142,0.05252738
10,44.5,1.352051,0.5853711,2.12568,1.351597,0.585406,2.125,0.03204036,0.01301913,0.05485482
10,44.6,1.355324,0.5864751,2.1304,1.354883,0.5864886,2.129605,0.03193107,0.01297039,0.05894384
10,44.7,1.358435,0.5877509,2.134945,1.358017,0.5877525,2.134043,0.0308677,0.01372699,0.06277976
10,44.8,1.36171,0.5889699,2.139735,1.361283,0.5889973,2.13891,0.03110396,0.01321747,0.06001262
10,44.9,1.364881,0.5900895,2.144071,1.364458,0.59012,2.143277,0.03103007,0.0127763,0.05889598
10,45,1.367801,0.5913223,2.148253,1.367401,0.5913446,2.147344,0.03025825,0.01274031,0.05726382
10,45.1,1.370798,0.5926341,2.152604,1.370408,0.5926188,2.151686,0.03020648,0.01350105,0.0540187
10,45.2,1.373914,0.5938348,2.156389,1.373516,0.5938117,2.155328,0.03003488,0.01515821,0.06227225
10,45.3,1.37711,0.5950041,2.160786,1.376628,0.5949814,2.159563,0.0334718,0.01566365,0.06582409
10,45.4,1.380421,0.5962909,2.165583,1.379944,0.5962626,2.164508,0.03368567,0.01495932,0.06298676
10,45.5,1.383578,0.5974109,2.169899,1.383107,0.5973971,2.168902,0.03337912,0.01469238,0.06206333
10,45.6,1.386531,0.5985176,2.174264,1.386104,0.5985123,2.173372,0.03210932,0.01295795,0.05410777
10,45.7,1.389721,0.5998893,2.178582,1.389287,0.5998577,2.177536,0.03270214,0.01349866,0.05799504
10,45.8,1.392911,0.6011011,2.183227,1.392461,0.6010812,2.182265,0.03351664,0.01265446,0.05803541
10,45.9,1.39617,0.602368,2.188024,1.395726,0.6023866,2.187209,0.03301998,0.01157085,0.05359855
10,46,1.399319,0.6036585,2.192723,1.398885,0.6036815,2.19163,0.03226791,0.01240312,0.05090937
10,46.1,1.402409,0.6048067,2.196846,1.401975,0.6048213,2.195808,0.03244135,0.01257177,0.05541386
10,46.2,1.405297,0.605757,2.200896,1.40485,0.605814,2.199848,0.03209645,0.01306496,0.05308032
10,46.3,1.408301,0.6070004,2.20547,1.407876,0.6070807,2.204394,0.03070025,0.01301739,0.04514594
10,46.4,1.411473,0.6081707,2.21004,1.411033,0.6083165,2.20912,0.03018334,0.01312422,0.04536828
10,46.5,1.414547,0.6092052,2.214257,1.414105,0.6093474,2.213633,0.03030228,0.01324138,0.0490877
10,46.6,1.417541,0.6104056,2.218776,1.417068,0.6105574,2.218018,0.03088463,0.01494115,0.05782783
10,46.7,1.420718,0.611748,2.223229,1.42023,0.6118565,2.222508,0.03193312,0.01590367,0.05656298
10,46.8,1.424035,0.6129202,2.227335,1.42351,0.6130885,2.226651,0.03207389,0.01681505,0.05516155
10,46.9,1.427094,0.614024,2.231721,1.426577,0.6141939,2.231044,0.03171139,0.01683022,0.05872372
10,47,1.430253,0.6151681,2.235511,1.429748,0.6153608,2.234902,0.03118999,0.01614335,0.06086895
10,47.1,1.433387,0.6163762,2.239653,1.432859,0.6166189,2.239056,0.03118421,0.01640824,0.05437852
10,47.2,1.436262,0.6175233,2.244002,1.43576,0.6177512,2.243386,0.03071022,0.015645,0.05622624
10,47.3,1.439428,0.6185536,2.248483,1.438862,0.6188412,2.247936,0.03174813,0.01722418,0.05950238
10,47.4,1.442687,0.6199366,2.252661,1.442011,0.6203432,2.252103,0.03302265,0.01996722,0.07017398
10,47.5,1.445648,0.6211553,2.256082,1.444998,0.6215186,2.255333,0.03290759,0.01967465,0.06692855
10,47.6,1.448829,0.6222673,2.259763,1.448115,0.6226848,2.258958,0.03472551,0.01975113,0.0709006
10,47.7,1.452093,0.6236677,2.263894,1.451305,0.6241312,2.263027,0.03632395,0.02105275,0.07164852
10,47.8,1.455111,0.6247808,2.267717,1.454421,0.6251097,2.266808,0.0353904,0.01959932,0.06851292
10,47.9,1.458172,0.6258529,2.271765,1.457479,0.6261992,2.27086,0.03519849,0.01968884,0.06930599
10,48,1.461043,0.6272202,2.276081,1.460383,0.6275061,2.275235,0.03546325,0.01861637,0.06659213
10,48.1,1.464355,0.628204,2.280036,1.463676,0.6285292,2.279224,0.03524399,0.01945506,0.06739914
10,48.2,1.467449,0.6292191,2.28347,1.466774,0.6295562,2.282695,0.03489207,0.01948652,0.06231016
10,48.3,1.470668,0.6303503,2.287693,1.469971,0.6306699,2.28701,0.03632278,0.01906313,0.06450489
10,48.4,1.47381,0.6314704,2.291651,1.473127,0.6317675,2.291034,0.03587056,0.0196871,0.06038016
10,48.5,1.476942,0.6323881,2.295158,1.476237,0.6326921,2.29438,0.03566267,0.02161153,0.0619616
10,48.6,1.480018,0.6339753,2.299419,1.47929,0.6342606,2.298341,0.03726603,0.02106231,0.07209951
10,48.7,1.483227,0.6354513,2.303635,1.482494,0.6357481,2.302589,0.0378898,0.02002074,0.07102926
10,48.8,1.486473,0.6367045,2.307108,1.485691,0.6370742,2.306122,0.03801879,0.02131227,0.06976583
10,48.9,1.48957,0.6380326,2.310848,1.488817,0.6384285,2.309911,0.0370459,0.02028883,0.068206
10,49,1.492682,0.639424,2.314858,1.491953,0.6398021,2.314011,0.03653528,0.01998595,0.06503569
10,49.1,1.495852,0.640619,2.319009,1.495092,0.6410453,2.318209,0.03699736,0.02017065,0.06423913
10,49.2,1.499053,0.6419718,2.322796,1.498284,0.6424009,2.322026,0.03710979,0.02065513,0.06772353
10,49.3,1.502125,0.6431587,2.326801,1.501372,0.6435653,2.326067,0.03670632,0.02091673,0.06874961
10,49.4,1.505051,0.6441677,2.331572,1.504313,0.6445526,2.331005,0.03657892,0.02078166,0.07011458
10,49.5,1.508206,0.6453994,2.33628,1.507477,0.6457569,2.335533,0.03686526,0.02052082,0.07081789
10,49.6,1.511542,0.6466334,2.340439,1.510818,0.6469259,2.339426,0.03698338,0.02202364,0.0746799
10,49.7,1.51456,0.6477279,2.344436,1.513845,0.6480805,2.343543,0.03611611,0.02119177,0.07289135
10,49.8,1.517771,0.6489547,2.348021,1.517042,0.6493788,2.347428,0.03581676,0.02066674,0.06562001
10,49.9,1.520797,0.6500081,2.351646,1.520033,0.6505239,2.351149,0.03536487,0.02136567,0.06701016
10,50,1.524081,0.6513314,2.355829,1.523294,0.6518724,2.355324,0.0362637,0.02086627,0.06823095
10,50.1,1.527465,0.6526654,2.360886,1.526705,0.6531271,2.360379,0.03574849,0.02227755,0.07371649
10,50.2,1.53057,0.6539501,2.364637,1.529845,0.6544,2.364169,0.0354613,0.02056925,0.06822607
10,50.3,1.534185,0.6549334,2.369333,1.533392,0.6554676,2.368926,0.03659506,0.02123462,0.06624085
10,50.4,1.537269,0.6562097,2.373568,1.536526,0.656701,2.373092,0.03544404,0.02089767,0.06353723
10,50.5,1.540544,0.6572667,2.377833,1.53975,0.6578202,2.377451,0.03700716,0.02013438,0.06368382
10,50.6,1.543597,0.6585232,2.381969,1.542799,0.6590952,2.381629,0.0375315,0.01884632,0.06313775
10,50.7,1.54674,0.6596698,2.386604,1.545922,0.6601951,2.386057,0.03916517,0.01884936,0.06077794
10,50.8,1.549795,0.6607712,2.390535,1.549002,0.6613051,2.39,0.03868138,0.01747712,0.06499276
10,50.9,1.55281,0.6618939,2.394611,1.552002,0.6623879,2.394144,0.0400933,0.01713956,0.06395742
10,51,1.555919,0.6629281,2.398421,1.555076,0.6634718,2.398079,0.03944119,0.02003696,0.06881196
10,51.1,1.55904,0.6641895,2.40268,1.558218,0.6647152,2.402398,0.03824825,0.02142579,0.06967448
10,51.2,1.562366,0.6654314,2.406377,1.56155,0.6659571,2.406161,0.03765455,0.02211273,0.06237729
10,51.3,1.565475,0.6669327,2.410455,1.564702,0.6673732,2.41025,0.03780943,0.02132336,0.06596201
10,51.4,1.568724,0.668097,2.414687,1.567974,0.6684956,2.414364,0.03782961,0.02092565,0.07112707
10,51.5,1.571888,0.6689781,2.418677,1.571154,0.6693564,2.418424,0.03771084,0.02065698,0.06933651
10,51.6,1.575039,0.6702714,2.422915,1.574343,0.6705809,2.42264,0.03718523,0.02094741,0.0635089
10,51.7,1.578205,0.671366,2.427345,1.577463,0.6717483,2.427078,0.03744225,0.02177212,0.07167893
10,51.8,1.581263,0.6730099,2.430971,1.580602,0.6733602,2.430803,0.03532142,0.02041469,0.07010912
10,51.9,1.584368,0.6742966,2.435338,1.5837,0.6746569,2.435159,0.03558592,0.02015912,0.0664368
10,52,1.587594,0.6755358,2.439353,1.58694,0.6759038,2.439165,0.03581034,0.01839504,0.06391629
10,52.1,1.590519,0.676755,2.443064,1.589896,0.6770728,2.442919,0.03530113,0.0185168,0.06806396
10,52.2,1.59369,0.6781009,2.447306,1.593101,0.6783849,2.44714,0.03520548,0.01688264,0.06375932
10,52.3,1.596925,0.6792332,2.451641,1.596324,0.679585,2.451489,0.03475165,0.01643797,0.0629785
10,52.4,1.599979,0.6806909,2.456208,1.599396,0.6809743,2.456032,0.03531411,0.01624431,0.06227324
10,52.5,1.602998,0.6819646,2.459972,1.602389,0.6822858,2.45983,0.03537487,0.0173082,0.06990662
10,52.6,1.606274,0.6829859,2.46428,1.605644,0.6833369,2.464163,0.03469761,0.01957351,0.06823112
10,52.7,1.609311,0.6843318,2.468489,1.608659,0.6846489,2.468283,0.03636961,0.01950728,0.06973468
10,52.8,1.612318,0.685733,2.4727,1.611631,0.6860828,2.472465,0.03716939,0.01992588,0.07001245
10,52.9,1.61597,0.6870833,2.477383,1.615217,0.687456,2.477083,0.03882051,0.02146758,0.08072899
10,53,1.619177,0.6882554,2.481479,1.618488,0.6885777,2.481151,0.03736019,0.02084684,0.08041456
10,53.1,1.622314,0.6894531,2.485454,1.621564,0.6898026,2.485114,0.0393128,0.0212524,0.08031773
10,53.2,1.625136,0.6904222,2.489217,1.624383,0.6908181,2.488921,0.03889068,0.02089644,0.08062094
10,53.3,1.628261,0.6914572,2.493648,1.627489,0.6919363,2.493358,0.0389773,0.01954883,0.07517019
10,53.4,1.631297,0.6929614,2.497786,1.630527,0.6934347,2.497485,0.03924827,0.01905535,0.07318741
10,53.5,1.634427,0.6942785,2.501727,1.633694,0.6946807,2.501319,0.03920766,0.01861173,0.06671311
10,53.6,1.637581,0.6954678,2.50608,1.636851,0.6958486,2.505574,0.03932257,0.01887787,0.07370133
10,53.7,1.640784,0.6966981,2.5106,1.640038,0.6970634,2.509964,0.04090373,0.01751802,0.06984097
10,53.8,1.643783,0.6979205,2.514633,1.643045,0.6982792,2.513911,0.04087557,0.01712329,0.07076781
10,53.9,1.646884,0.6991604,2.518116,1.646101,0.6995725,2.517494,0.0412967,0.01854689,0.07260731
10,54,1.650021,0.700568,2.522084,1.649239,0.7010193,2.521445,0.04104566,0.01755792,0.07184548
10,54.1,1.6532,0.7017807,2.52618,1.652417,0.7022333,2.525611,0.04162343,0.01628824,0.07168673
10,54.2,1.656307,0.7029976,2.530348,1.655534,0.7034632,2.529851,0.04108023,0.01626083,0.07331811
10,54.3,1.65951,0.7040554,2.534507,1.658765,0.7045847,2.534034,0.03917289,0.01556182,0.06229334
